package_id,package_name,destination,duration,hotel_category,meals,transportation,major_attractions,activities,package_type,best_for,rating,estimated_cost
IND0346,patna scenic tour,patna,4,luxury heritage,breakfast dinner,flight cab,sanjay gandhi biological park patna local market patna city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,adventure,adventure lovers,4.3,33000
IND0347,patna adventure tour,patna,6,4star,breakfast,ac coach,takhat shri harimandir ji patna sahib patna local market patna city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,luxury,premium travelers,4.8,122500
IND0348,patna cultural tour,patna,5,luxury heritage,breakfast dinner,private cab,budhha smriti park patna local market patna city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,cultural,history enthusiasts,4.4,33500
IND0349,guwahati scenic tour,guwahati,4,4star,breakfast dinner,ac coach,kamakhya temple guwahati local market guwahati city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,family,families,4.6,32000
IND0350,guwahati adventure tour,guwahati,6,5star,breakfast lunch dinner,flight cab,umananda island guwahati local market guwahati city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,adventure,adventure lovers,4.2,44500
IND0351,guwahati cultural tour,guwahati,7,luxury heritage,breakfast lunch dinner,private cab,pobitora wildlife sanctuary guwahati local market guwahati city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,budget,students solo travelers,4.4,21500
IND0352,udaipur royal tour,udaipur,5,5star,breakfast,private cab,city palace udaipur local market udaipur city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,budget,students solo travelers,4.4,15500
IND0353,udaipur scenic tour,udaipur,7,4star,breakfast lunch dinner,private cab,lake pichola udaipur local market udaipur city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,adventure,adventure lovers,4.7,51000
IND0354,udaipur adventure tour,udaipur,5,5star,breakfast,private cab,city palace udaipur local market udaipur city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,budget,students solo travelers,4.4,18500
IND0355,udaipur cultural tour,udaipur,7,4star,breakfast lunch dinner,private cab,lake pichola udaipur local market udaipur city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,adventure,adventure lovers,4.7,54000
IND0356,bhopal royal tour,bhopal,5,luxury heritage,breakfast lunch dinner,flight cab,sanchi stupa bhopal local market bhopal city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,family,families,4.7,37500
IND0357,bhopal scenic tour,bhopal,4,luxury heritage,breakfast,flight cab,madhya pradesh tribal museum bhopal local market bhopal city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,honeymoon,couples,4.8,46500
IND0358,bhopal adventure tour,bhopal,5,luxury heritage,breakfast lunch dinner,flight cab,sanchi stupa bhopal local market bhopal city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,family,families,4.7,40500
IND0359,bhopal cultural tour,bhopal,4,luxury heritage,breakfast,flight cab,madhya pradesh tribal museum bhopal local market bhopal city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,honeymoon,couples,4.8,49500
IND0360,lonavala royal tour,lonavala,7,5star,breakfast lunch dinner,ac coach,imagicaa lonavala local market lonavala city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,honeymoon,couples,1.4,58500
IND0361,lonavala scenic tour,lonavala,5,luxury heritage,breakfast dinner,ac coach,karla caves lonavala local market lonavala city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,adventure,adventure lovers,4.5,39500
IND0362,lonavala adventure tour,lonavala,7,5star,breakfast lunch dinner,ac coach,imagicaa lonavala local market lonavala city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,honeymoon,couples,1.4,61500
IND0363,lonavala cultural tour,lonavala,5,luxury heritage,breakfast dinner,ac coach,karla caves lonavala local market lonavala city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,adventure,adventure lovers,4.5,42500
IND0364,gandhinagar royal tour,gandhinagar,4,luxury heritage,breakfast lunch dinner,ac coach,dandi kutir gandhinagar local market gandhinagar city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,honeymoon,couples,4.5,43000
IND0365,gandhinagar scenic tour,gandhinagar,4,5star,breakfast lunch dinner,flight cab,akshardham gandhinagar local market gandhinagar city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,budget,students solo travelers,4.7,16000
IND0366,gandhinagar adventure tour,gandhinagar,4,luxury heritage,breakfast lunch dinner,ac coach,dandi kutir gandhinagar local market gandhinagar city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,honeymoon,couples,4.5,46000
IND0367,gandhinagar cultural tour,gandhinagar,4,5star,breakfast lunch dinner,flight cab,akshardham gandhinagar local market gandhinagar city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,budget,students solo travelers,4.7,19000
IND0368,greater noida royal tour,greater noida,5,4star,breakfast lunch dinner,train cab,the grand venice mall greater noida local market greater noida city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,luxury,premium travelers,4.2,113000
IND0369,greater noida scenic tour,greater noida,4,4star,breakfast lunch dinner,private cab,buddh international circuit greater noida local market greater noida city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,adventure,adventure lovers,4.7,35500
IND0370,greater noida adventure tour,greater noida,5,4star,breakfast lunch dinner,train cab,the grand venice mall greater noida local market greater noida city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,luxury,premium travelers,4.2,116000
IND0371,greater noida cultural tour,greater noida,4,4star,breakfast lunch dinner,private cab,buddh international circuit greater noida local market greater noida city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,adventure,adventure lovers,4.7,38500
IND0372,agra royal tour,agra,7,4star,breakfast dinner,train cab,taj mahal agra local market agra city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,cultural,history enthusiasts,4.6,36000
