Package ID,Package Name,Country,Cities Covered,Duration,Hotel Category,Meals,Transportation,Major Attractions,Activities,Package Type,Best For,Rating,Estimated Cost 
IND0444,Pushkar Royal Tour,India,Pushkar,5 Days / 4 Nights,Luxury Heritage,Breakfast,AC Coach,"Pushkar Lake, Pushkar Local Market, Pushkar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.5,41000
IND0445,Pushkar Scenic Tour,India,Pushkar,5 Days / 4 Nights,Luxury Heritage,Breakfast,AC Coach,"Pushkar Lake, Pushkar Local Market, Pushkar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.4,42500
IND0446,Pushkar Adventure Tour,India,Pushkar,5 Days / 4 Nights,Luxury Heritage,Breakfast,AC Coach,"Pushkar Lake, Pushkar Local Market, Pushkar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.5,44000
IND0447,Pushkar Cultural Tour,India,Pushkar,5 Days / 4 Nights,Luxury Heritage,Breakfast,AC Coach,"Pushkar Lake, Pushkar Local Market, Pushkar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.4,45500
IND0448,Sawai Madhopur Heritage Tour,India,Sawai Madhopur,6 Days / 5 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,AC Coach,"Ranthambore National Park, Sawai Madhopur Local Market, Sawai Madhopur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.6,55500
IND0449,Sawai Madhopur Royal Tour,India,Sawai Madhopur,6 Days / 5 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,AC Coach,"Ranthambore National Park, Sawai Madhopur Local Market, Sawai Madhopur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.7,57000
IND0450,Sawai Madhopur Scenic Tour,India,Sawai Madhopur,6 Days / 5 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,AC Coach,"Ranthambore National Park, Sawai Madhopur Local Market, Sawai Madhopur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.6,58500
IND0451,Sawai Madhopur Adventure Tour,India,Sawai Madhopur,6 Days / 5 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,AC Coach,"Ranthambore National Park, Sawai Madhopur Local Market, Sawai Madhopur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.7,60000
IND0452,Sawai Madhopur Cultural Tour,India,Sawai Madhopur,6 Days / 5 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,AC Coach,"Ranthambore National Park, Sawai Madhopur Local Market, Sawai Madhopur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.6,61500
IND0453,Mount Abu Heritage Tour,India,Mount Abu,5 Days / 4 Nights,4-Star,Breakfast + Dinner,Train + Cab,"Dilwara Temples, Mount Abu Local Market, Mount Abu City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.6,113500
IND0454,Mount Abu Royal Tour,India,Mount Abu,5 Days / 4 Nights,4-Star,Breakfast + Dinner,Train + Cab,"Dilwara Temples, Mount Abu Local Market, Mount Abu City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.7,115000
IND0455,Mount Abu Scenic Tour,India,Mount Abu,5 Days / 4 Nights,4-Star,Breakfast + Dinner,Train + Cab,"Dilwara Temples, Mount Abu Local Market, Mount Abu City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.6,116500
IND0456,Mount Abu Adventure Tour,India,Mount Abu,5 Days / 4 Nights,4-Star,Breakfast + Dinner,Train + Cab,"Dilwara Temples, Mount Abu Local Market, Mount Abu City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.7,118000
IND0457,Mount Abu Cultural Tour,India,Mount Abu,5 Days / 4 Nights,4-Star,Breakfast + Dinner,Train + Cab,"Dilwara Temples, Mount Abu Local Market, Mount Abu City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.6,119500
IND0458,Bikaner Heritage Tour,India,Bikaner,4 Days / 3 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Private Cab,"Junagarh Fort, Bikaner Local Market, Bikaner City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.5,15500
IND0459,Bikaner Royal Tour,India,Bikaner,4 Days / 3 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Private Cab,"Junagarh Fort, Bikaner Local Market, Bikaner City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.6,17000
IND0460,Bikaner Scenic Tour,India,Bikaner,4 Days / 3 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Private Cab,"Junagarh Fort, Bikaner Local Market, Bikaner City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.5,18500
IND0461,Bikaner Adventure Tour,India,Bikaner,4 Days / 3 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Private Cab,"Junagarh Fort, Bikaner Local Market, Bikaner City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.6,20000
IND0462,Bikaner Cultural Tour,India,Bikaner,4 Days / 3 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Private Cab,"Junagarh Fort, Bikaner Local Market, Bikaner City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.5,21500
IND0463,Chandigarh Heritage Tour,India,Chandigarh,7 Days / 6 Nights,Luxury Heritage,Breakfast + Dinner,Train + Cab,"Rock Garden, Chandigarh Local Market, Chandigarh City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.5,140000
IND0464,Chandigarh Royal Tour,India,Chandigarh,7 Days / 6 Nights,Luxury Heritage,Breakfast + Dinner,Train + Cab,"Rock Garden, Chandigarh Local Market, Chandigarh City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.6,141500
IND0465,Chandigarh Scenic Tour,India,Chandigarh,7 Days / 6 Nights,Luxury Heritage,Breakfast + Dinner,Train + Cab,"Rock Garden, Chandigarh Local Market, Chandigarh City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.5,143000
IND0466,Chandigarh Adventure Tour,India,Chandigarh,7 Days / 6 Nights,Luxury Heritage,Breakfast + Dinner,Train + Cab,"Rock Garden, Chandigarh Local Market, Chandigarh City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.6,144500
IND0467,Chandigarh Cultural Tour,India,Chandigarh,7 Days / 6 Nights,Luxury Heritage,Breakfast + Dinner,Train + Cab,"Rock Garden, Chandigarh Local Market, Chandigarh City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.5,146000
IND0468,Alappuzha Heritage Tour,India,Alappuzha,4 Days / 3 Nights,3-Star,Breakfast,Train + Cab,"Alappuzha Beach, Alappuzha Local Market, Alappuzha City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Budget,"Students, Solo Travelers",4.5,15000
IND0469,Alappuzha Royal Tour,India,Alappuzha,4 Days / 3 Nights,3-Star,Breakfast,Train + Cab,"Alappuzha Beach, Alappuzha Local Market, Alappuzha City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Budget,"Students, Solo Travelers",4.6,16500
IND0470,Alappuzha Scenic Tour,India,Alappuzha,4 Days / 3 Nights,3-Star,Breakfast,Train + Cab,"Alappuzha Beach, Alappuzha Local Market, Alappuzha City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Budget,"Students, Solo Travelers",4.5,18000
IND0471,Alappuzha Adventure Tour,India,Alappuzha,4 Days / 3 Nights,3-Star,Breakfast,Train + Cab,"Alappuzha Beach, Alappuzha Local Market, Alappuzha City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Budget,"Students, Solo Travelers",4.6,19500
IND0472,Alappuzha Cultural Tour,India,Alappuzha,4 Days / 3 Nights,3-Star,Breakfast,Train + Cab,"Alappuzha Beach, Alappuzha Local Market, Alappuzha City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Budget,"Students, Solo Travelers",4.5,21000
IND0473,Jodhpur Heritage Tour,India,Jodhpur,7 Days / 6 Nights,3-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Mehrangarh Fort, Jodhpur Local Market, Jodhpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,36000
IND0474,Jodhpur Royal Tour,India,Jodhpur,7 Days / 6 Nights,3-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Mehrangarh Fort, Jodhpur Local Market, Jodhpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.7,37500
IND0475,Jodhpur Scenic Tour,India,Jodhpur,7 Days / 6 Nights,3-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Mehrangarh Fort, Jodhpur Local Market, Jodhpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,39000
IND0476,Jodhpur Adventure Tour,India,Jodhpur,7 Days / 6 Nights,3-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Mehrangarh Fort, Jodhpur Local Market, Jodhpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.7,40500
IND0477,Jodhpur Cultural Tour,India,Jodhpur,7 Days / 6 Nights,3-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Mehrangarh Fort, Jodhpur Local Market, Jodhpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,42000
IND0478,Badami Heritage Tour,India,Badami,3 Days / 2 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Badami Cave Temples, Badami Local Market, Badami City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.6,90500
IND0479,Badami Royal Tour,India,Badami,3 Days / 2 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Badami Cave Temples, Badami Local Market, Badami City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.7,92000
IND0480,Badami Scenic Tour,India,Badami,3 Days / 2 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Badami Cave Temples, Badami Local Market, Badami City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.6,93500
IND0481,Badami Adventure Tour,India,Badami,3 Days / 2 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Badami Cave Temples, Badami Local Market, Badami City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.7,95000
IND0482,Badami Cultural Tour,India,Badami,3 Days / 2 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Badami Cave Temples, Badami Local Market, Badami City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.6,96500
IND0483,Shivamogga Heritage Tour,India,Shivamogga,5 Days / 4 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Jog Falls, Shivamogga Local Market, Shivamogga City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,31000
IND0484,Shivamogga Royal Tour,India,Shivamogga,5 Days / 4 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Jog Falls, Shivamogga Local Market, Shivamogga City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.7,32500
IND0485,Shivamogga Scenic Tour,India,Shivamogga,5 Days / 4 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Jog Falls, Shivamogga Local Market, Shivamogga City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,34000
IND0486,Shivamogga Adventure Tour,India,Shivamogga,5 Days / 4 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Jog Falls, Shivamogga Local Market, Shivamogga City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.7,35500
IND0487,Shivamogga Cultural Tour,India,Shivamogga,5 Days / 4 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Jog Falls, Shivamogga Local Market, Shivamogga City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,37000
IND0488,Mangalore Heritage Tour,India,Mangalore,3 Days / 2 Nights,4-Star,Breakfast,AC Coach,"Panambur Beach, Mangalore Local Market, Mangalore City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Nature & Wildlife,Nature Lovers,4.5,27000
IND0489,Mangalore Royal Tour,India,Mangalore,3 Days / 2 Nights,4-Star,Breakfast,AC Coach,"Panambur Beach, Mangalore Local Market, Mangalore City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Nature & Wildlife,Nature Lovers,4.6,28500
IND0490,Mangalore Scenic Tour,India,Mangalore,3 Days / 2 Nights,4-Star,Breakfast,AC Coach,"Panambur Beach, Mangalore Local Market, Mangalore City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Nature & Wildlife,Nature Lovers,4.5,30000
IND0491,Mangalore Adventure Tour,India,Mangalore,3 Days / 2 Nights,4-Star,Breakfast,AC Coach,"Panambur Beach, Mangalore Local Market, Mangalore City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Nature & Wildlife,Nature Lovers,4.6,31500
IND0492,Mangalore Cultural Tour,India,Mangalore,3 Days / 2 Nights,4-Star,Breakfast,AC Coach,"Panambur Beach, Mangalore Local Market, Mangalore City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Nature & Wildlife,Nature Lovers,4.5,33000
IND0493,Murudeshwar Heritage Tour,India,Murudeshwar,4 Days / 3 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Private Cab,"Murudeshwar Temple, Murudeshwar Local Market, Murudeshwar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.7,101000
IND0494,Murudeshwar Royal Tour,India,Murudeshwar,4 Days / 3 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Private Cab,"Murudeshwar Temple, Murudeshwar Local Market, Murudeshwar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.8,102500
IND0495,Murudeshwar Scenic Tour,India,Murudeshwar,4 Days / 3 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Private Cab,"Murudeshwar Temple, Murudeshwar Local Market, Murudeshwar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.7,104000
